package-name,distribution_url,home-page,source-page,download-count,last-updated,package-version,os-version,python-version,download-link,file-name
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,osx-64,py37hff173d8_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/osx-64/pandas-1.2.3-py37hff173d8_0.tar.bz2,osx-64-pandas-1.2.3-py37hff173d8_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,osx-arm64,py38h9b9bf68_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/osx-arm64/pandas-1.2.3-py38h9b9bf68_0.tar.bz2,osx-arm64-pandas-1.2.3-py38h9b9bf68_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,osx-arm64,py39ha4bedbf_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/osx-arm64/pandas-1.2.3-py39ha4bedbf_0.tar.bz2,osx-arm64-pandas-1.2.3-py39ha4bedbf_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,osx-64,py39h4d6be9b_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/osx-64/pandas-1.2.3-py39h4d6be9b_0.tar.bz2,osx-64-pandas-1.2.3-py39h4d6be9b_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,osx-64,py38h1588c1c_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/osx-64/pandas-1.2.3-py38h1588c1c_0.tar.bz2,osx-64-pandas-1.2.3-py38h1588c1c_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,linux-aarch64,py37h9ee2552_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/linux-aarch64/pandas-1.2.3-py37h9ee2552_0.tar.bz2,linux-aarch64-pandas-1.2.3-py37h9ee2552_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,linux-64,py39hde0f152_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/linux-64/pandas-1.2.3-py39hde0f152_0.tar.bz2,linux-64-pandas-1.2.3-py39hde0f152_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,linux-64,py38h51da96c_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/linux-64/pandas-1.2.3-py38h51da96c_0.tar.bz2,linux-64-pandas-1.2.3-py38h51da96c_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.3,linux-64,py37hdc94413_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.3/download/linux-64/pandas-1.2.3-py37hdc94413_0.tar.bz2,linux-64-pandas-1.2.3-py37hdc94413_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,linux-aarch64,py37h157fc04_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/linux-aarch64/pandas-1.2.2-py37h157fc04_0.tar.bz2,linux-aarch64-pandas-1.2.2-py37h157fc04_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,linux-ppc64le,py37h0eb6cc8_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/linux-ppc64le/pandas-1.2.2-py37h0eb6cc8_0.tar.bz2,linux-ppc64le-pandas-1.2.2-py37h0eb6cc8_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,linux-ppc64le,py37hc63ec6f_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/linux-ppc64le/pandas-1.2.2-py37hc63ec6f_0.tar.bz2,linux-ppc64le-pandas-1.2.2-py37hc63ec6f_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,linux-ppc64le,py38h7ba5fa1_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/linux-ppc64le/pandas-1.2.2-py38h7ba5fa1_0.tar.bz2,linux-ppc64le-pandas-1.2.2-py38h7ba5fa1_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,linux-ppc64le,py39h6474468_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/linux-ppc64le/pandas-1.2.2-py39h6474468_0.tar.bz2,linux-ppc64le-pandas-1.2.2-py39h6474468_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,osx-64,py37h4899282_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/osx-64/pandas-1.2.2-py37h4899282_0.tar.bz2,osx-64-pandas-1.2.2-py37h4899282_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,win-64,py39h2e25243_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/win-64/pandas-1.2.2-py39h2e25243_0.tar.bz2,win-64-pandas-1.2.2-py39h2e25243_0.tar.bz2
pandas,https://anaconda.org/sunpy/pandas,Home: http://pandas.pydata.org,,3940484 total downloads,Last upload: 2 years and 3 months ago,1.2.2,linux-64,py37h40f5888_0.tar.bz2,https://anaconda.org//sunpy/pandas/1.2.2/download/linux-64/pandas-1.2.2-py37h40f5888_0.tar.bz2,linux-64-pandas-1.2.2-py37h40f5888_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-64,py311hc5848a5_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-64/pandas-1.5.3-py311hc5848a5_0.tar.bz2,osx-64-pandas-1.5.3-py311hc5848a5_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,win-64,py311heda8569_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/win-64/pandas-1.5.3-py311heda8569_0.tar.bz2,win-64-pandas-1.5.3-py311heda8569_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-ppc64le,py311hefa2406_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-ppc64le/pandas-1.5.3-py311hefa2406_0.tar.bz2,linux-ppc64le-pandas-1.5.3-py311hefa2406_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-aarch64,py311h6ace5ae_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-aarch64/pandas-1.5.3-py311h6ace5ae_0.tar.bz2,linux-aarch64-pandas-1.5.3-py311h6ace5ae_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-64,py311hba01205_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-64/pandas-1.5.3-py311hba01205_0.tar.bz2,linux-64-pandas-1.5.3-py311hba01205_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-arm64,py311h6956b77_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-arm64/pandas-1.5.3-py311h6956b77_0.tar.bz2,osx-arm64-pandas-1.5.3-py311h6956b77_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-s390x,py311he0bc710_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-s390x/pandas-1.5.3-py311he0bc710_0.tar.bz2,linux-s390x-pandas-1.5.3-py311he0bc710_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,win-64,py311heda8569_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/win-64/pandas-1.5.2-py311heda8569_0.tar.bz2,win-64-pandas-1.5.2-py311heda8569_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-arm64,py311h6956b77_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-arm64/pandas-1.5.2-py311h6956b77_0.tar.bz2,osx-arm64-pandas-1.5.2-py311h6956b77_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-64,py311hc5848a5_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-64/pandas-1.5.2-py311hc5848a5_0.tar.bz2,osx-64-pandas-1.5.2-py311hc5848a5_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-s390x,py311he0bc710_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-s390x/pandas-1.5.2-py311he0bc710_0.tar.bz2,linux-s390x-pandas-1.5.2-py311he0bc710_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-ppc64le,py311hefa2406_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-ppc64le/pandas-1.5.2-py311hefa2406_0.tar.bz2,linux-ppc64le-pandas-1.5.2-py311hefa2406_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-aarch64,py311h5df8fca_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-aarch64/pandas-1.5.2-py311h5df8fca_0.tar.bz2,linux-aarch64-pandas-1.5.2-py311h5df8fca_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-64,py311hba01205_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-64/pandas-1.5.2-py311hba01205_0.tar.bz2,linux-64-pandas-1.5.2-py311hba01205_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-aarch64,py38he2e48ef_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-aarch64/pandas-1.5.3-py38he2e48ef_0.tar.bz2,linux-aarch64-pandas-1.5.3-py38he2e48ef_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,win-64,py39hf11a4ad_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/win-64/pandas-1.5.3-py39hf11a4ad_0.tar.bz2,win-64-pandas-1.5.3-py39hf11a4ad_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,win-64,py38hf11a4ad_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/win-64/pandas-1.5.3-py38hf11a4ad_0.tar.bz2,win-64-pandas-1.5.3-py38hf11a4ad_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,win-64,py310h4ed8f06_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/win-64/pandas-1.5.3-py310h4ed8f06_0.tar.bz2,win-64-pandas-1.5.3-py310h4ed8f06_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-arm64,py39h78102c4_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-arm64/pandas-1.5.3-py39h78102c4_0.tar.bz2,osx-arm64-pandas-1.5.3-py39h78102c4_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-arm64,py38h78102c4_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-arm64/pandas-1.5.3-py38h78102c4_0.tar.bz2,osx-arm64-pandas-1.5.3-py38h78102c4_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-arm64,py310h46d7db6_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-arm64/pandas-1.5.3-py310h46d7db6_0.tar.bz2,osx-arm64-pandas-1.5.3-py310h46d7db6_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-64,py39h07fba90_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-64/pandas-1.5.3-py39h07fba90_0.tar.bz2,osx-64-pandas-1.5.3-py39h07fba90_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-64,py38h07fba90_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-64/pandas-1.5.3-py38h07fba90_0.tar.bz2,osx-64-pandas-1.5.3-py38h07fba90_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,osx-64,py310h3ea8b11_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/osx-64/pandas-1.5.3-py310h3ea8b11_0.tar.bz2,osx-64-pandas-1.5.3-py310h3ea8b11_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-s390x,py39h2a69f9d_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-s390x/pandas-1.5.3-py39h2a69f9d_0.tar.bz2,linux-s390x-pandas-1.5.3-py39h2a69f9d_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-s390x,py38h2a69f9d_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-s390x/pandas-1.5.3-py38h2a69f9d_0.tar.bz2,linux-s390x-pandas-1.5.3-py38h2a69f9d_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-s390x,py310hd6498de_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-s390x/pandas-1.5.3-py310hd6498de_0.tar.bz2,linux-s390x-pandas-1.5.3-py310hd6498de_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-ppc64le,py38h00b995e_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-ppc64le/pandas-1.5.3-py38h00b995e_0.tar.bz2,linux-ppc64le-pandas-1.5.3-py38h00b995e_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-ppc64le,py39h00b995e_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-ppc64le/pandas-1.5.3-py39h00b995e_0.tar.bz2,linux-ppc64le-pandas-1.5.3-py39h00b995e_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-ppc64le,py310h83ae58a_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-ppc64le/pandas-1.5.3-py310h83ae58a_0.tar.bz2,linux-ppc64le-pandas-1.5.3-py310h83ae58a_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-aarch64,py39he2e48ef_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-aarch64/pandas-1.5.3-py39he2e48ef_0.tar.bz2,linux-aarch64-pandas-1.5.3-py39he2e48ef_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-aarch64,py310hfb1e5ee_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-aarch64/pandas-1.5.3-py310hfb1e5ee_0.tar.bz2,linux-aarch64-pandas-1.5.3-py310hfb1e5ee_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-64,py39h417a72b_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-64/pandas-1.5.3-py39h417a72b_0.tar.bz2,linux-64-pandas-1.5.3-py39h417a72b_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-64,py38h417a72b_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-64/pandas-1.5.3-py38h417a72b_0.tar.bz2,linux-64-pandas-1.5.3-py38h417a72b_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.3,linux-64,py310h1128e8f_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.3/download/linux-64/pandas-1.5.3-py310h1128e8f_0.tar.bz2,linux-64-pandas-1.5.3-py310h1128e8f_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,win-64,py38hf11a4ad_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/win-64/pandas-1.5.2-py38hf11a4ad_0.tar.bz2,win-64-pandas-1.5.2-py38hf11a4ad_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,win-64,py39hf11a4ad_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/win-64/pandas-1.5.2-py39hf11a4ad_0.tar.bz2,win-64-pandas-1.5.2-py39hf11a4ad_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,win-64,py310h4ed8f06_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/win-64/pandas-1.5.2-py310h4ed8f06_0.tar.bz2,win-64-pandas-1.5.2-py310h4ed8f06_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-arm64,py39h78102c4_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-arm64/pandas-1.5.2-py39h78102c4_0.tar.bz2,osx-arm64-pandas-1.5.2-py39h78102c4_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-arm64,py38h78102c4_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-arm64/pandas-1.5.2-py38h78102c4_0.tar.bz2,osx-arm64-pandas-1.5.2-py38h78102c4_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-arm64,py310h46d7db6_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-arm64/pandas-1.5.2-py310h46d7db6_0.tar.bz2,osx-arm64-pandas-1.5.2-py310h46d7db6_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-64,py39h07fba90_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-64/pandas-1.5.2-py39h07fba90_0.tar.bz2,osx-64-pandas-1.5.2-py39h07fba90_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-64,py310h3ea8b11_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-64/pandas-1.5.2-py310h3ea8b11_0.tar.bz2,osx-64-pandas-1.5.2-py310h3ea8b11_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,osx-64,py38h07fba90_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/osx-64/pandas-1.5.2-py38h07fba90_0.tar.bz2,osx-64-pandas-1.5.2-py38h07fba90_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-s390x,py39h2a69f9d_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-s390x/pandas-1.5.2-py39h2a69f9d_0.tar.bz2,linux-s390x-pandas-1.5.2-py39h2a69f9d_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-s390x,py38h2a69f9d_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-s390x/pandas-1.5.2-py38h2a69f9d_0.tar.bz2,linux-s390x-pandas-1.5.2-py38h2a69f9d_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-s390x,py310hd6498de_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-s390x/pandas-1.5.2-py310hd6498de_0.tar.bz2,linux-s390x-pandas-1.5.2-py310hd6498de_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-ppc64le,py39h00b995e_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-ppc64le/pandas-1.5.2-py39h00b995e_0.tar.bz2,linux-ppc64le-pandas-1.5.2-py39h00b995e_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-ppc64le,py38h00b995e_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-ppc64le/pandas-1.5.2-py38h00b995e_0.tar.bz2,linux-ppc64le-pandas-1.5.2-py38h00b995e_0.tar.bz2
pandas,https://anaconda.org/anaconda/pandas,Home: https://pandas.pydata.org,Development: https://github.com/pandas-dev/pandas,3743314 total downloads,Last upload: 4 months and 14 days ago,1.5.2,linux-ppc64le,py310h83ae58a_0.tar.bz2,https://anaconda.org//anaconda/pandas/1.5.2/download/linux-ppc64le/pandas-1.5.2-py310h83ae58a_0.tar.bz2,linux-ppc64le-pandas-1.5.2-py310h83ae58a_0.tar.bz2
pandas,https://anaconda.org/mirror-test/pandas,,,1720787 total downloads,Last upload: 3 years and 9 months ago,0.25.2,win-64,py36ha925a31_0.tar.bz2,https://anaconda.org//mirror-test/pandas/0.25.2/download/win-64/pandas-0.25.2-py36ha925a31_0.tar.bz2,win-64-pandas-0.25.2-py36ha925a31_0.tar.bz2
pandas,https://anaconda.org/mirror-test/pandas,,,1720787 total downloads,Last upload: 3 years and 9 months ago,0.25.2,win-64,py37ha925a31_0.tar.bz2,https://anaconda.org//mirror-test/pandas/0.25.2/download/win-64/pandas-0.25.2-py37ha925a31_0.tar.bz2,win-64-pandas-0.25.2-py37ha925a31_0.tar.bz2
